,precision,recall,f1-score,support
1,0.907202216066482,0.8573298429319371,0.8815612382234186,764.0
2,0.9,0.9574468085106383,0.9278350515463918,141.0
3,0.7744186046511627,0.7687994722955145,0.7715988083416088,3032.0
4,0.8954248366013072,0.9036939313984169,0.8995403808273145,758.0
5,0.7953063885267275,0.7279236276849642,0.7601246105919003,838.0
6,0.8099460292983809,0.8363853503184714,0.8229533881707795,2512.0
7,0.8614366154314412,0.8600622958292182,0.8607489070518912,13163.0
8,0.8730366492146597,0.9367977528089888,0.9037940379403794,712.0
9,0.7946287519747235,0.5601336302895323,0.6570868713259308,898.0
10,0.7681159420289855,0.8412698412698413,0.803030303030303,756.0
11,0.7857142857142857,0.5238095238095238,0.6285714285714286,21.0
12,0.7660069848661234,0.7230769230769231,0.7439231204070096,910.0
13,0.9545454545454546,0.865979381443299,0.9081081081081082,291.0
14,0.7225186766275347,0.7066805845511482,0.7145118733509235,958.0
15,0.8234482758620689,0.7938829787234043,0.8083953960731212,752.0
16,0.6849865951742627,0.6593548387096774,0.6719263642340565,775.0
17,0.6991869918699187,0.5817361894024803,0.6350769230769231,887.0
18,0.6578034682080924,0.7007389162561576,0.678592725104353,812.0
19,0.6801754385964912,0.6965504850880345,0.6882655778448429,5566.0
20,0.7344064386317908,0.8165548098434005,0.7733050847457628,894.0
21,0.7393422655298416,0.7313253012048193,0.7353119321623258,1660.0
22,0.9296875,0.9123767798466593,0.9209508015478165,913.0
23,0.7406947890818859,0.8013422818791947,0.769825918762089,745.0
24,0.6487935656836461,0.5796407185628742,0.6122707147375079,835.0
25,0.7,0.5833333333333334,0.6363636363636364,12.0
26,0.6924882629107981,0.793010752688172,0.7393483709273183,744.0
27,0.8264499121265377,0.7661914460285132,0.7951807228915663,2455.0
28,0.851380042462845,0.8084677419354839,0.8293691830403309,496.0
29,0.9342465753424658,0.9355281207133059,0.9348869088416724,729.0
30,0.8656330749354005,0.8545918367346939,0.8600770218228498,784.0
31,0.767590618336887,0.7272727272727273,0.7468879668049793,990.0
32,0.8488372093023255,0.8622047244094488,0.85546875,508.0
33,0.5,0.2,0.2857142857142857,5.0
34,0.0,0.0,0.0,15.0
35,0.7939985710883544,0.8351703406813628,0.8140642168233427,3992.0
36,0.7884615384615384,0.8661971830985915,0.825503355704698,568.0
37,0.8030447193149381,0.7658802177858439,0.7840222944728286,1102.0
38,0.826530612244898,0.7232142857142857,0.7714285714285715,112.0
39,0.7709560489352062,0.7433377020532984,0.7568950177935944,4578.0
40,0.7017543859649122,0.6834825061025224,0.6924979389942292,1229.0
41,0.7334167709637046,0.7782204515272244,0.7551546391752577,753.0
42,0.7898640296662547,0.8623481781376519,0.824516129032258,741.0
43,0.8022222222222222,0.7780172413793104,0.7899343544857768,464.0
44,0.8603029095257074,0.8687864761521433,0.8645238810453589,9938.0
45,0.8255042290175667,0.8298234139960758,0.8276581865622962,7645.0
46,0.9093838862559241,0.8819635962493105,0.8954638790367743,10878.0
47,0.8985507246376812,0.8707865168539326,0.884450784593438,712.0
48,0.8129649309245484,0.8653846153846154,0.8383561643835616,884.0
49,0.7606694560669456,0.789748045178106,0.7749360613810742,1151.0
50,0.7589388696655133,0.7686915887850467,0.7637840975043528,856.0
51,0.6404494382022472,0.5016501650165016,0.5626156693399136,909.0
52,0.5443886097152428,0.5371900826446281,0.540765391014975,1210.0
53,0.5714285714285714,0.20618556701030927,0.30303030303030304,97.0
54,0.561609907120743,0.568295739348371,0.5649330426658362,1596.0
55,0.593050193050193,0.7300380228136882,0.6544524925436728,1052.0
56,0.597678916827853,0.5300171526586621,0.5618181818181818,1166.0
57,0.5,0.14285714285714285,0.2222222222222222,14.0
58,0.7743165924984107,0.7971204188481675,0.7855530474040632,1528.0
59,0.7788125727590222,0.8872679045092838,0.8295102293862369,754.0
60,0.7247119078104993,0.8238719068413392,0.771117166212534,687.0
61,0.8006230529595015,0.8453947368421053,0.8224,304.0
62,0.0,0.0,0.0,8.0
63,0.8014796547472256,0.6454816285998014,0.7150715071507151,1007.0
64,0.8407960199004975,0.8164251207729468,0.8284313725490197,207.0
65,0.7632794457274826,0.8674540682414699,0.812039312039312,762.0
66,0.8518111964873765,0.8443960826985855,0.848087431693989,919.0
67,0.6838288614938361,0.929064039408867,0.7878028404344194,1015.0
68,0.818523153942428,0.8352490421455939,0.8268015170670038,783.0
69,0.8706338939197931,0.9131614654002713,0.8913907284768212,737.0
70,0.9166666666666666,0.4782608695652174,0.6285714285714286,23.0
72,0.9222222222222223,0.9378531073446328,0.9299719887955182,177.0
74,0.9156626506024096,0.9069212410501193,0.9112709832134293,419.0
75,0.8596491228070176,0.8240620957309185,0.8414795244385733,773.0
76,0.8852459016393442,0.9011553273427471,0.8931297709923665,779.0
77,0.9438202247191011,0.7058823529411765,0.8076923076923077,119.0
78,0.9231722428748451,0.924317617866005,0.9237445753254805,806.0
79,0.8842676311030742,0.9495145631067962,0.9157303370786517,515.0
80,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
81,0.9372623574144486,0.9685658153241651,0.9526570048309179,1018.0
83,0.6764705882352942,0.42592592592592593,0.5227272727272727,54.0
84,0.6530612244897959,0.64,0.6464646464646465,100.0
85,0.9759493670886076,0.9974126778783958,0.9865642994241842,773.0
86,0.8,0.8181818181818182,0.8089887640449438,132.0
87,0.65,0.34210526315789475,0.4482758620689655,38.0
88,0.8822170900692841,0.9597989949748744,0.9193742478941035,398.0
89,0.7052023121387283,0.8840579710144928,0.7845659163987139,138.0
90,0.8235294117647058,0.4117647058823529,0.5490196078431373,34.0
91,0.8427672955974843,0.7745664739884393,0.8072289156626506,173.0
92,0.92,0.8518518518518519,0.8846153846153846,27.0
93,0.0,0.0,0.0,2.0
94,0.9693486590038314,0.9908616187989556,0.9799870884441575,766.0
accuracy,0.8067726112022745,0.8067726112022745,0.8067726112022745,0.8067726112022745
macro avg,0.7627174357683468,0.7333193320862414,0.7409585901045015,113959.0
weighted avg,0.8071997064316997,0.8067726112022745,0.8058555376640348,113959.0
