,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
41,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,0,0,0,0,0,0,1,0,31,633,0,13,2,1,7,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,2,12,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0
42,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60,1,347,0,3,0,13,2,0,0,0,0,0,0,5,0,0,1,0,18,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
43,0,0,0,0,0,0,447,0,0,10,0,0,0,0,0,8,0,2,1,0,0,4,0,0,0,0,157,0,21,6,6,0,0,0,0,0,0,0,0,2,0,7,0,8700,109,443,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
44,0,0,153,27,4,1,833,0,0,6,0,13,1,0,8,0,9,1,14,0,0,0,0,0,0,0,38,0,2,1,7,0,0,0,0,0,0,0,90,0,5,5,1,105,6224,21,23,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,29,0,1,0,0,0,86,0,0,12,1,1,1,0,0,11,0,1,0,10,0,12,0,19,0,14,6,8,3,9,91,9,0,0,0,0,10,0,0,3,0,5,0,788,30,9570,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,9,0,3,0,2,4,0,4,48,0,58,0,4,1,2,0,1,0,0,0,2,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,17,6,17,0,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,24,0,1,23,17,0,3,0,0,1,0,0,2,0,6,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,7,1,24,0,1,743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,34,2,102,0,1,13,0,0,0,2,0,0,0,0,0,0,57,0,0,1,0,1,0,0,0,0,0,0,0,0,891,30,1,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,7,3,0,11,0,0,3,0,13,0,0,0,0,0,0,0,0,18,0,5,2,0,1,0,0,0,0,0,1,0,0,9,665,0,11,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,28,0,0,0,0,0,0,6,0,0,0,0,2,0,5,0,0,0
50,0,0,1,0,0,1,2,7,2,0,0,0,0,104,0,0,0,0,55,0,0,1,46,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,7,0,10,4,0,1,0,0,0,1,0,0,426,0,1,0,43,27,0,32,18,1,0,0,0,0,50,37,0,11,0,0,0,5,2,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
51,0,0,0,0,0,2,0,0,14,0,0,1,0,0,0,9,1,28,39,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,1,1,0,0,12,27,0,597,1,293,2,35,0,42,0,0,3,0,2,0,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,5,2,12,16,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,19,5,3,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,3,0,0,19,0,0,3,0,0,1,0,4,14,190,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,105,0,0,1,3,0,0,0,0,0,0,0,0,0,33,16,0,203,0,895,0,41,0,28,3,0,2,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,7,0,1,0,0,0,0,19,0,0,0,0,45,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,0,32,0,0,7,0,7,2,2,0,0,0,0,0,0,0,10,0,0,0,759,18,0,5,4,30,0,0,0,5,18,12,1,16,0,0,0,0,8,0,0,5,0,0,1,0,0,12,0,0,2,0,0,0,0,0,0
55,0,0,0,0,0,1,1,0,9,0,0,0,0,13,0,0,0,2,51,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,18,0,9,57,665,1,58,69,8,0,0,0,1,12,0,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
