,precision,recall,f1-score,support
1,0.9059139784946236,0.8821989528795812,0.8938992042440318,764.0
2,0.9194630872483222,0.9716312056737588,0.9448275862068966,141.0
3,0.7911590671771668,0.7496701846965699,0.7698560541913633,3032.0
4,0.8770595690747782,0.9129287598944591,0.8946347769877182,758.0
5,0.7933774834437086,0.7147971360381862,0.7520401757689893,838.0
6,0.83046781287485,0.8268312101910829,0.8286455216437263,2512.0
7,0.8622347733170508,0.8582390032667325,0.8602322482391015,13163.0
8,0.8472400513478819,0.9269662921348315,0.8853118712273642,712.0
9,0.8156606851549756,0.5567928730512249,0.6618133686300464,898.0
10,0.7777777777777778,0.8240740740740741,0.8002569043031471,756.0
11,0.8461538461538461,0.5238095238095238,0.6470588235294118,21.0
12,0.7505643340857788,0.7307692307692307,0.7405345211581291,910.0
13,0.9501915708812261,0.852233676975945,0.8985507246376812,291.0
14,0.7389277389277389,0.6617954070981211,0.698237885462555,958.0
15,0.8087649402390438,0.8098404255319149,0.8093023255813954,752.0
16,0.7047970479704797,0.7393548387096774,0.7216624685138538,775.0
17,0.7285353535353535,0.6505073280721533,0.6873138773079214,887.0
18,0.6696230598669624,0.7438423645320197,0.704784130688448,812.0
19,0.6633249791144528,0.7132590729428674,0.6873863734741581,5566.0
20,0.7440904419321686,0.8098434004474273,0.7755757900374933,894.0
21,0.7428571428571429,0.7204819277108434,0.7314984709480122,1660.0
22,0.9402480270574972,0.9134720700985761,0.9266666666666666,913.0
23,0.7235079171741778,0.7973154362416107,0.7586206896551724,745.0
24,0.6483375959079284,0.6071856287425149,0.62708719851577,835.0
25,1.0,0.5833333333333334,0.7368421052631579,12.0
26,0.6901913875598086,0.7755376344086021,0.730379746835443,744.0
27,0.8300683371298405,0.7421588594704684,0.7836559139784947,2455.0
28,0.8471615720524017,0.782258064516129,0.8134171907756813,496.0
29,0.9310810810810811,0.9451303155006858,0.9380530973451328,729.0
30,0.898186889818689,0.8214285714285714,0.8580946035976016,784.0
31,0.7746947835738068,0.705050505050505,0.7382337387625595,990.0
32,0.8204158790170132,0.8543307086614174,0.837029893924783,508.0
33,0.0,0.0,0.0,5.0
34,0.0,0.0,0.0,15.0
35,0.8310335850039052,0.7995991983967936,0.8150134048257373,3992.0
36,0.7929883138564274,0.8362676056338029,0.8140531276778064,568.0
37,0.7963133640552995,0.7840290381125227,0.7901234567901234,1102.0
38,0.7980769230769231,0.7410714285714286,0.7685185185185185,112.0
39,0.7939494997617913,0.7280471821756226,0.7595715587967183,4578.0
40,0.707427536231884,0.6354759967453214,0.6695242177453922,1229.0
41,0.7588466579292268,0.7689243027888446,0.7638522427440633,753.0
42,0.8061349693251534,0.8866396761133604,0.8444730077120822,741.0
43,0.8181818181818182,0.7564655172413793,0.786114221724524,464.0
44,0.8464465797735705,0.8952505534312739,0.8701648002347303,9938.0
45,0.8398880149313425,0.8240680183126227,0.8319028126237951,7645.0
