,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,27,0,0,0,0,0,0,0,0,0,7,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,0,137,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2273,23,62,92,91,2,0,2,0,8,0,0,9,0,19,0,73,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,1,173,0,0,24,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,12,4,692,10,0,17,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,63,30,599,41,7,1,0,3,0,26,0,1,0,0,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,65,0,50,2077,21,11,0,1,0,40,0,0,7,0,19,0,84,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,55,0,0,0,0,0,4,0,0,25,0,0,0,1,0,11,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,80,6,0,16,11297,3,2,55,0,1,2,3,7,6,12,14,90,0,0,2,0,1,0,1,79,1,15,0,40,0,0,0,1,3,0,0,72,6,2,9,1,552,623,50,0,17,0,3,0,2,0,1,15,8,0,0,2,0,0,0,6,2,6,5,0,2,0,0,0,0,18,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,18
7,0,0,0,0,0,14,6,660,0,0,0,0,0,7,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,1,11,500,0,0,0,0,0,0,0,0,1,39,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,111,0,134,6,39,0,13,2,1,1,0,2,0,5,0,14,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,7,0,0,3,46,0,0,623,0,2,0,0,5,4,1,5,24,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,1,0,0,0,4,2,0,1,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
