epoch,train_total_loss,train_ce_loss,train_lusi_loss,val_acc1,val_acc3
1,3.4624451706678063,3.4624451706678063,0.0,0.33505910020270446,0.6080256934511535
2,2.3683138043431198,2.3683138043431198,0.0,0.4559359067734887,0.7363876481892611
3,2.083506329109519,2.083506329109519,0.0,0.4994778823963004,0.7811932361638835
4,1.932135514224158,1.932135514224158,0.0,0.5341921217279899,0.8071850402337682
5,1.8281639392449636,1.8281639392449636,0.0,0.5668091155591046,0.8335980484209233
6,1.7335941135467348,1.7335941135467348,0.0,0.5901596188102739,0.8551233338305881
7,1.6540496968557448,1.6540496968557448,0.0,0.6223290832667889,0.8731385849296677
8,1.5793569106998615,1.5793569106998615,0.0,0.6312006949867935,0.8824928263673777
9,1.5253991909540543,1.5253991909540543,0.0,0.6577102291174897,0.8961380847497784
10,1.4848487153723613,1.4848487153723613,0.0,0.6686703112522925,0.904535841837854
11,1.454149140555742,1.454149140555742,0.0,0.67108345984082,0.9049219456120183
12,1.4244212185516434,1.4244212185516434,0.0,0.6764362621644626,0.9062733088215937
13,1.4046479412470596,1.4046479412470596,0.0,0.6957765512157882,0.9166279100378206
14,1.3865895986794712,1.3865895986794712,0.0,0.6909239287814039,0.9150483945980572
15,1.3697796496650871,1.3697796496650871,0.0,0.6948551672092594,0.9178388718749726
16,1.3571793374606405,1.3571793374606405,0.0,0.7073947647838258,0.9224370168218394
17,1.3404687917600957,1.3404687917600957,0.0,0.6999534920453847,0.9204626225221352
18,1.3286805874329146,1.3286805874329146,0.0,0.705429145569898,0.9224545669933923
19,1.3188986331373007,1.3188986331373007,0.0,0.7142042313463615,0.9281320474907642
20,1.3049377090077576,1.3049377090077576,0.0,0.717205310681912,0.9309225247676796
21,1.2988063162369123,1.2988063162369123,0.0,0.7023754157196886,0.9274475908002001
22,1.287438424135134,1.287438424135134,0.0,0.717547539027194,0.9329407944962662
23,1.2806801363335532,1.2806801363335532,0.0,0.7209434972226854,0.9340376802183241
24,1.268633743701642,1.268633743701642,0.0,0.715634570327925,0.9337305522161479
25,1.2623688230961412,1.2623688230961412,0.0,0.7251643134811643,0.9351784413692644
26,1.2524549445269233,1.2524549445269233,0.0,0.7319474547863706,0.9353100676559113
27,1.2447822564620439,1.2447822564620439,0.0,0.7418984020568801,0.9417860809589413
28,1.2390107975405449,1.2390107975405449,0.0,0.7397397309558701,0.9406453198080011
29,1.2318931243949731,1.2318931243949731,0.0,0.7145903351205258,0.9309576251107855
30,1.2258999170596199,1.2258999170596199,0.0,0.7438025956703727,0.9414877280425417
31,1.2189466884343003,1.2189466884343003,0.0,0.7349309839503682,0.9397678112303548
32,1.215448606287613,1.215448606287613,0.0,0.7412841460525277,0.9437078247439868
33,1.2063071888203873,1.2063071888203873,0.0,0.7406347897050694,0.9408295966093069
34,1.205783560292671,1.205783560292671,0.0,0.7436709693837257,0.942101984046894
35,1.1933331722514342,1.1933331722514342,0.0,0.7451539588799481,0.9437429250870927
36,1.1902767077519196,1.1902767077519196,0.0,0.7516299721829781,0.9462701497907142
37,1.185203188081325,1.185203188081325,0.0,0.7518581244131661,0.9463842259058082
38,1.1810623708061303,1.1810623708061303,0.0,0.7506559376617906,0.9459805719600909
39,1.1734926894321993,1.1734926894321993,0.0,0.7458033152274064,0.9455067173281618
40,1.169717828155396,1.169717828155396,0.0,0.7522617783588834,0.9460858729894085
41,1.1664644744793178,1.1664644744793178,0.0,0.7585447397748313,0.9485253468352653
42,1.1617070934470606,1.1617070934470606,0.0,0.7573162277661264,0.9489026755236533
43,1.1585121045440643,1.1585121045440643,0.0,0.7615545941961582,0.9503066892478874
44,1.1532082268866086,1.1532082268866086,0.0,0.7591765459507367,0.9502628138190051
45,1.1491427194561108,1.1491427194561108,0.0,0.7576935564545143,0.9484902464921594
46,1.1454639520388419,1.1454639520388419,0.0,0.7650119779920849,0.9512105230828631
47,1.1434196438176087,1.1434196438176087,0.0,0.7653015558227082,0.9515088759992629
48,1.1376034181828751,1.1376034181828751,0.0,0.7495853771970621,0.9479812915171246
49,1.1339242764983553,1.1339242764983553,0.0,0.7588781930343369,0.9524653603488974
50,1.131707568468149,1.131707568468149,0.0,0.7576584561114085,0.9514211251414982
51,1.1255360295028534,1.1255360295028534,0.0,0.7717424687826323,0.954237927675743
52,1.1227053777051947,1.1227053777051947,0.0,0.774234593143148,0.9550627857387306
53,1.1205142207540282,1.1205142207540282,0.0,0.769294219850999,0.9545450556779193
