,precision,recall,f1-score,support
38,0.8426966292134831,0.6696428571428571,0.746268656716418,112.0
39,0.7607264472190692,0.7319790301441678,0.7460759211844595,4578.0
40,0.7218604651162791,0.6314076484947111,0.6736111111111112,1229.0
41,0.7352941176470589,0.7636122177954847,0.749185667752443,753.0
42,0.7873831775700935,0.9095816464237517,0.8440826549780839,741.0
43,0.8046511627906977,0.7456896551724138,0.7740492170022372,464.0
44,0.8577838470542333,0.8848862950291809,0.871124318969787,9938.0
45,0.8258859784283513,0.8413342053629823,0.8335385213503531,7645.0
46,0.9078349559573482,0.9000735429306858,0.9039375894382127,10878.0
47,0.8832630098452883,0.8820224719101124,0.8826423049894588,712.0
48,0.815845824411135,0.8619909502262444,0.8382838283828383,884.0
49,0.8034979423868313,0.6785403996524761,0.7357512953367875,1151.0
50,0.7102702702702702,0.7675233644859814,0.7377877596855699,856.0
51,0.6661698956780924,0.49174917491749176,0.5658227848101266,909.0
52,0.5208845208845209,0.5256198347107438,0.523241464417935,1210.0
53,0.3333333333333333,0.061855670103092786,0.10434782608695652,97.0
54,0.5430884904569115,0.5883458646616542,0.564812030075188,1596.0
55,0.6128246753246753,0.717680608365019,0.6611208406304728,1052.0
56,0.5924882629107981,0.5411663807890223,0.5656656207978485,1166.0
57,1.0,0.07142857142857142,0.13333333333333333,14.0
58,0.7555414819506017,0.7807591623036649,0.7679433537174123,1528.0
59,0.801909307875895,0.8912466843501327,0.8442211055276382,754.0
60,0.7289002557544757,0.8296943231441049,0.7760381211708646,687.0
61,0.7647058823529411,0.8552631578947368,0.8074534161490683,304.0
62,0.0,0.0,0.0,8.0
63,0.7775147928994083,0.6524329692154915,0.7095032397408207,1007.0
64,0.7990654205607477,0.8260869565217391,0.8123515439429929,207.0
65,0.7894073139974779,0.821522309711286,0.805144694533762,762.0
66,0.8482238966630786,0.8574537540805223,0.8528138528138528,919.0
67,0.6870342771982116,0.9083743842364532,0.7823504454815443,1015.0
68,0.8320512820512821,0.8288633461047255,0.8304542546385156,783.0
69,0.8682864450127877,0.921302578018996,0.8940092165898618,737.0
70,0.9230769230769231,0.5217391304347826,0.6666666666666666,23.0
72,0.8789473684210526,0.943502824858757,0.9100817438692098,177.0
74,0.9140811455847255,0.9140811455847255,0.9140811455847255,419.0
75,0.8455284552845529,0.8072445019404916,0.8259430840502978,773.0
76,0.9018087855297158,0.8960205391527599,0.8989053444945267,779.0
77,0.9270833333333334,0.7478991596638656,0.827906976744186,119.0
78,0.9347553324968633,0.924317617866005,0.9295071740486588,806.0
79,0.8957952468007313,0.9514563106796117,0.9227871939736346,515.0
80,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
81,0.9513145082765336,0.9597249508840865,0.9555012224938876,1018.0
83,0.8,0.4444444444444444,0.5714285714285714,54.0
84,0.6090909090909091,0.67,0.638095238095238,100.0
85,0.9722222222222222,0.9961190168175937,0.9840255591054313,773.0
86,0.8245614035087719,0.7121212121212122,0.7642276422764228,132.0
87,0.7142857142857143,0.39473684210526316,0.5084745762711864,38.0
88,0.8899297423887588,0.9547738693467337,0.9212121212121213,398.0
89,0.7017543859649122,0.8695652173913043,0.7766990291262136,138.0
90,0.7647058823529411,0.38235294117647056,0.5098039215686274,34.0
91,0.8506493506493507,0.7572254335260116,0.8012232415902141,173.0
92,0.8928571428571429,0.9259259259259259,0.9090909090909091,27.0
93,0.0,0.0,0.0,2.0
94,0.9681528662420382,0.9921671018276762,0.9800128949065119,766.0
accuracy,0.805079019647417,0.805079019647417,0.805079019647417,0.805079019647417
macro avg,0.7686041476481209,0.7254919426357717,0.735642771582334,113959.0
weighted avg,0.8051541750471568,0.805079019647417,0.8036883529708813,113959.0
