epoch,train_total_loss,train_ce_loss,train_lusi_loss,val_acc1,val_acc3
1,3.4843611068288207,3.4652652647773383,0.019095840184861823,0.3323388236120008,0.6128081151993261
2,2.4460098263273684,2.3756924360128844,0.07031738695689474,0.4524521977202327,0.7340447002869454
3,2.175395463542235,2.1055380183226564,0.0698574420551241,0.47977781482813997,0.7623531270018165
4,2.0376152558436065,1.9718497663528352,0.06576548947591487,0.5268737001904193,0.8009810545898086
5,1.940057567680108,1.879203054389117,0.060854512299313504,0.5491185426337543,0.8194175098061584
6,1.8605149576694873,1.8050414725528994,0.05547348456689392,0.5493203696066129,0.8228397932589792
7,1.7838706871567076,1.7308348934291486,0.0530357928287353,0.5939241306083767,0.8568608008143279
8,1.7041436669120522,1.6528007041659216,0.05134296323268387,0.6139488763502663,0.8668643985994963
9,1.6407428190691522,1.5915478452490428,0.04919497446265677,0.6341227985503558,0.8823436499091779
10,1.5920287980396275,1.544485096560637,0.047543702838368576,0.6513395168437771,0.8919523688344053
11,1.5519155665622988,1.5057617131163805,0.0461538540476103,0.655218104756974,0.893610860046157
12,1.5158529550223383,1.4706516844681943,0.04520127168695924,0.6663273633499768,0.9003852262655867
13,1.4897503233621507,1.4456522197333552,0.044098103654794656,0.6824296457497872,0.9089321598118622
14,1.4681561469794033,1.4249866330849448,0.043169512813641564,0.6706096052088909,0.9067120631104169
15,1.443235869065358,1.4010073547943283,0.04222851399618274,0.6882826279626884,0.9130301248694705
16,1.4274933213369916,1.3857597193475497,0.041733603653380066,0.6955045235567178,0.9161014048912328
17,1.4122623316906504,1.3709818710715085,0.04128046097570022,0.6977246202581631,0.9200150931475355
18,1.398001951448701,1.357231956654983,0.040769994574583183,0.7042708342474048,0.9213225809282286
19,1.3867597588275746,1.3461854365150094,0.040574321632876116,0.7030510973244763,0.9214717573864285
20,1.3731116147958864,1.3328108108887524,0.040300804029700765,0.7119314841302574,0.9257276739880133
21,1.3612907838488624,1.321405054921524,0.03988572743796518,0.7149939890662431,0.9264647811932362
22,1.3501129963343308,1.3105564282636937,0.039556568215488794,0.7082283979325897,0.9261664282768364
