epoch,train_total_loss,train_ce_loss,train_lusi_loss,val_acc1,val_acc3
1,3.5125250749787686,3.49406596599286,0.018459112353146227,0.3029159610035188,0.5690555375178792
2,2.5186903583682545,2.4524263579728953,0.06626399876484843,0.42904026886862817,0.717661615142288
3,2.231709966868727,2.1581357010340287,0.07357426318279649,0.4664396844479155,0.755508560096175
4,2.096841512743759,2.023609941526282,0.07323157242086092,0.5063224493019419,0.7924516712150861
5,2.0028438634672763,1.9282176165376324,0.07462624750905118,0.5298309040970876,0.8125904930720698
6,1.9254189745141408,1.8532050005341336,0.07221397273576748,0.5508209092743882,0.8254021183057064
7,1.8582056461279082,1.7892055014670192,0.06900014512887148,0.5651330741758,0.8358181451223685
8,1.7991291042101585,1.7344058901814379,0.0647232126841992,0.5810510797743048,0.8500337840802393
9,1.7533007352682553,1.6916940554545623,0.06160667719150469,0.5971621372598918,0.8608885651857247
10,1.717202237691147,1.658688240726353,0.05851399869187285,0.5962495283391395,0.8598092296352197
11,1.6833489503366046,1.6273196633767748,0.05602928713068054,0.6120271325652208,0.8687773672987653
12,1.6573835097899585,1.6035754066164924,0.053808102360067674,0.6233294430453058,0.87821935959424
13,1.6309781993255539,1.5790244774709077,0.051953722575191014,0.6266552005545855,0.8797286743477918
14,1.604736930232937,1.5541499130509548,0.05058701724140856,0.6279802385068314,0.8796409234900271
15,1.5817799889078643,1.5327178750889132,0.04906211439092994,0.6518572469045885,0.8913644380873823
16,1.5616533730108502,1.5136741071731477,0.047979267438500374,0.6531822848568345,0.8934178081590748
17,1.5442239558352073,1.4970499895149072,0.047173967906241406,0.6561570389350556,0.8954536280592142
18,1.525234119129086,1.4791358118637252,0.04609830748078117,0.6566396686527611,0.896831316526119
19,1.507644721660633,1.46235414136086,0.04529058031091543,0.6436262164462657,0.8927684518116165
20,1.4905274755814497,1.4456113957217778,0.04491607824030331,0.6729525531112066,0.9046586930387245
21,1.476391133734379,1.4322643551013525,0.04412677708422674,0.6669679446116585,0.9040532121201484
22,1.460002322258764,1.4163173279044396,0.04368499212212125,0.6685386849656455,0.9061065821918409
23,1.446519678397288,1.4034912260555674,0.04302845313283406,0.6862643582341017,0.9135390798445054
24,1.430337681608685,1.3878343116012908,0.04250336908999968,0.6902482471766161,0.9148026921963163
25,1.4205188032161677,1.3783006546861034,0.04221814946602967,0.690169271404628,0.9146447406523399
26,1.4073450937347185,1.3653317735059667,0.04201331915536288,0.6853429742275731,0.913074000298353
27,1.3953954702835616,1.3537812404119125,0.041614229841935906,0.6965487587641169,0.9219280618468045
28,1.3854905497635588,1.343898414139258,0.041592134216638765,0.6991110838108443,0.9251397432409901
29,1.3724235762152097,1.331500008598282,0.040923568367185525,0.7047973393939926,0.9246395633517318
30,1.366636864803843,1.3255630687607132,0.04107379725394197,0.7009275265665722,0.9266051825656596
31,1.3545006570644893,1.313757728603283,0.04074292791522631,0.6867733132091366,0.921348906185558
32,1.3434629169323389,1.3028767240843768,0.0405861935573644,0.705297519283251,0.9215858335015225
33,1.3381198510334475,1.297637314763169,0.040482538476482345,0.6964259075632464,0.9223229407067454
34,1.3291097718958602,1.2888311413919937,0.04027862996902922,0.7165559543344536,0.9297378881878571
35,1.3222728662215106,1.2820750609233396,0.04019780453305658,0.7056309725427566,0.9246658886090612
36,1.314295003801614,1.2744374743487281,0.03985752888090708,0.7243306803324002,0.934318482963171
37,1.3056862357844146,1.2659568882891805,0.03972934890289606,0.7197149852139805,0.9309839503681149
38,1.3013475736378435,1.2616139470877223,0.03973362443305678,0.7291482024236787,0.9373897629849332
39,1.29122187870212,1.251742779436045,0.03947909840067861,0.7160206741020894,0.9264296808501303
40,1.2842366253271893,1.2451283772469517,0.03910825006730654,0.7349924095508034,0.9388464272238262
41,1.276778472503898,1.2378287667172738,0.038949707034577875,0.7263050746321045,0.935985749260699
42,1.271039130918288,1.232229874711688,0.03880925679343529,0.7172755113681236,0.9340640054756535
43,1.267911121353195,1.229165667194431,0.038745454990733064,0.7361945963021789,0.9391184548828965
44,1.2637040371433688,1.2253003879891318,0.03840364949593872,0.7239709018155652,0.9371616107547451
45,1.2531614313097086,1.2148966325719954,0.03826480027908461,0.7395379039830114,0.9430321431391991
46,1.2482685767047308,1.210209451430103,0.03805912606945542,0.7191709298958398,0.9367140813801454
47,1.2443139329626933,1.2064196063894574,0.03789432519157292,0.7453206855097009,0.9445502329785274
48,1.240211789890871,1.2023505900697717,0.037861200998484314,0.7364490737896963,0.9394957835712844
49,1.2328343694492923,1.195121804476973,0.03771256360551296,0.7475495572969226,0.9439623022315043
50,1.230567851309049,1.1929390101228374,0.03762884201446654,0.748655218104757,0.9458050702445616
51,1.2225471635164316,1.1851556613699628,0.03739150025225351,0.7497872041699207,0.9463403504769259
52,1.2221057354393652,1.1849096080479569,0.03719612416381375,0.731596451355312,0.9431198939969638
53,1.214754615086739,1.1777529484728873,0.0370016657150279,0.7427320352056441,0.9457260944725735
54,1.2121191064001675,1.1752899091241367,0.0368291990922491,0.735782167270685,0.9411806000403654
55,1.2056800955432956,1.1690328836678745,0.036647212298833956,0.7561930167867391,0.9486394229503593
56,1.2033887654691489,1.1669508376839393,0.036437927294942225,0.7515509964109899,0.948235769004642
57,1.1992202633518283,1.1629324323039945,0.03628783159567078,0.7500767820005441,0.9459805719600909
58,1.1946782448950222,1.1584943007614652,0.03618394549664923,0.7527005326477066,0.9489641011240885
59,1.1950239576585033,1.1588181543683007,0.036205804690436376,0.7467334743197115,0.9466299283075492
60,1.1889678456134358,1.1529829751696448,0.03598486995723763,0.7333690186821576,0.9390921296255671
61,1.181644849620336,1.1458930166982344,0.035751833772641475,0.762116199685852,0.9506138172500637
62,1.1794702870063745,1.1438293070759873,0.03564098026837452,0.7553506085521986,0.9486394229503593
63,1.1773157601104538,1.141889279052719,0.03542648131958212,0.7591765459507367,0.9497801841012996
64,1.173882218205917,1.1385918783166948,0.035290340301492515,0.7695662475100694,0.9527286129221914
65,1.1691916330029457,1.1340553573929777,0.03513627429515985,0.7683114102440352,0.9523688344053564
66,1.1683053790869289,1.1332928039735242,0.03501257538082355,0.7586061653752666,0.9509823708526751
67,1.164085371187653,1.129224436470899,0.03486093608913191,0.7655121578813433,0.9532989934976615
68,1.1615539260305174,1.1267307577199737,0.034823169164797836,0.761265016365535,0.9529216648092735
69,1.1573791508660358,1.1227486891855865,0.0346304621057193,0.766415991716319,0.9528777893803911
70,1.1570015544311356,1.1224707678807222,0.03453078533774418,0.7696452232820575,0.9537991733869199
71,1.1523140324196097,1.1179161245302331,0.034397905770455255,0.7713212646653621,0.955203187111154
72,1.1483946837789396,1.1141980645188305,0.03419661806043932,0.7631867601505805,0.9547205573934485
73,1.147278598274809,1.1131405207594989,0.034138076662913276,0.7663721162874367,0.9540799761317666
74,1.1437984615831764,1.1097952380612983,0.034003222680623724,0.7729358804482314,0.95580866802973
75,1.1415615430025612,1.1076524659382143,0.0339090759686732,0.7702331540290807,0.9553435884835775
76,1.1394303123116611,1.105547060638458,0.03388325153020835,0.7784290841442975,0.9567914776366939
77,1.1357365046755028,1.1019275496274619,0.03380895518917861,0.7757175826393703,0.9558437683728358
78,1.1365903169065268,1.1029125233352601,0.03367779392782499,0.7788941636904501,0.9570986056388702
79,1.129637397298309,1.0960569004950709,0.03358049826846938,0.7799559490694021,0.95724778209707
80,1.1316627128530714,1.0981723200882658,0.0334903929115144,0.7767442676752165,0.9564843496345177
81,1.1265377821261482,1.0932121398085255,0.033325643166305416,0.778911713862003,0.956888003580235
82,1.124954987023906,1.0917640345640933,0.03319095110414867,0.7800173746698374,0.9575636851850227
83,1.1218816012233228,1.0885951508315705,0.033286450254328824,0.7682499846435998,0.9565282250634
84,1.121243182588313,1.0881338888484007,0.03310929357463258,0.7776656516817452,0.9575987855281285
85,1.1168701991008025,1.0838061502780896,0.03306404899727787,0.7800963504418256,0.957361858212164
86,1.1159541832723265,1.0831062326046192,0.03284794996944762,0.7781395063136742,0.9586605709070806
87,1.1151599182802088,1.082242679797997,0.03291723909318923,0.7839573881834695,0.9590115743381391
88,1.112881954146525,1.0800888958505002,0.03279306000638994,0.7751208768065708,0.9579322387876341
89,1.1093336910692788,1.076638642360539,0.032695047984480974,0.7827990768609763,0.9582393667898104
90,1.1072282384661354,1.0745489782730817,0.03267925940194016,0.7754367798945234,0.9575549100992462
91,1.1063184209264525,1.0737768734915782,0.03254154666418865,0.7851507998490685,0.9592572767398801
92,1.1054358938755329,1.0728566052312272,0.032579290053824844,0.7858352565396327,0.9585289446204337
93,1.1031195399530627,1.0706877741713823,0.03243176521527268,0.786826841232373,0.9605735396063496
94,1.1004193821552386,1.067953602623488,0.03246577816308733,0.7865460384875262,0.9599066330873385
95,1.1005247361876316,1.0681298534986623,0.0323948832535197,0.7881869795277249,0.9596082801709387
96,1.0983501234178172,1.066147805745913,0.03220231728748987,0.7884765573583482,0.9603102870330558
97,1.0969505837764721,1.064706929778292,0.03224365391275462,0.783606384752411,0.9587132214217394
98,1.0952921506771418,1.0631135810883428,0.03217856901867737,0.7831500802920348,0.9603366122903851
99,1.0938091366027194,1.0616654365630829,0.03214370132844564,0.7891961143920182,0.9611088198387139
100,1.0920916591898155,1.0600049919407009,0.032086668045799495,0.7883361559859248,0.9607402662361024
