,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,31,0,0,0,0,0,0,0,0,0,11,0,3,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,138,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2169,31,53,109,73,0,0,2,0,12,0,0,8,0,20,0,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,261,1,0,0,0,0,199,0,1,34,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,15,5,692,7,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,80,31,584,45,6,0,0,5,0,18,0,0,1,0,0,0,36,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,50,0,39,2136,10,3,1,5,0,29,0,0,3,0,25,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,63,0,0,0,0,0,6,1,0,30,0,0,0,2,0,8,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,103,9,1,24,11200,3,2,65,0,2,2,4,9,4,13,23,81,0,0,1,0,0,1,1,66,1,20,1,48,0,1,0,2,3,0,0,96,5,2,9,0,569,634,43,0,20,0,3,0,1,0,0,15,9,0,0,2,1,0,0,5,2,4,4,0,0,1,0,0,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
7,0,0,2,0,0,22,6,643,1,0,0,0,0,15,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,0,11,500,0,0,0,0,1,0,0,0,0,44,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112,1,115,4,39,1,9,1,1,3,0,1,0,4,0,13,0,0,2,8,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,7,0,0,4,52,0,0,609,0,0,1,0,4,2,1,4,30,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,11,2,1,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11,0,0,11,0,9,42,10,0,0,20,0,637,0,0,7,2,2,0,42,0,4,0,0,1,0,0,35,1,0,0,0,0,0,0,8,0,0,0,28,21,0,0,0,0,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,9,0,0,2,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
13,0,0,1,0,0,3,0,44,0,0,0,0,0,652,0,0,0,0,89,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,53,0,0,0,33,8,0,5,0,1,0,0,0,1,16,19,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
14,0,0,27,1,0,11,5,0,1,0,0,3,0,0,569,1,11,2,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,63,26,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,561,9,55,22,9,6,0,0,26,0,12,1,7,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,3,6,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,4,0,0,17,13,0,1,1,0,3,0,0,1,3,621,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,33,0,0,0,0,0,5,0,0,6,0,22,17,2,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,17,2,611,23,0,10,0,1,6,0,4,1,0,0,0,0,0,0,0,49,0,0,1,2,0,0,0,0,0,0,3,0,0,1,12,0,7,0,3,8,6,0,7,0,0,1,0,5,0,0,0,18,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,34,0,10,92,61,9,16,33,0,17,0,27,4,18,73,19,3928,2,28,0,1,6,0,0,13,2,0,0,0,0,0,0,224,8,0,0,241,74,1,0,4,2,7,1,0,15,4,27,26,104,1,222,25,57,0,52,17,22,0,0,26,2,0,1,2,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,1,3,716,33,0,0,5,0,25,0,11,0,0,0,0,0,0,0,2,44,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,14,0,13,25,40,1147,0,0,26,0,18,0,7,0,0,0,0,0,0,124,0,52,0,3,26,0,0,0,0,0,0,0,0,127,19,0,1,0,1,1,2,0,0,0,3,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,831,1,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,3,1,0,0,0,0,12,0,0,0,1,11,0,0,0,573,1,0,0,0,0,0,0,0,0,0,0,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,17,13,0,2,1,3,2,0,0,0,36,0,2,0,0,1,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,3,0,0,7,6,0,0,0,0,0,33,2,18,57,12,31,0,10,451,0,32,0,15,0,0,0,0,0,0,19,2,101,0,0,5,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,2,0,8,0,3,0,0,5,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,3,0,0,8,0,0,0,0,1,12,0,8,3,22,27,1,0,30,0,542,0,5,0,0,0,0,0,0,5,1,18,0,0,7,0,0,0,0,0,3,0,0,5,5,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
