,precision,recall,f1-score,support
1,0.9189560439560439,0.8756544502617801,0.8967828418230563,764.0
2,0.8933333333333333,0.950354609929078,0.9209621993127147,141.0
3,0.7852257181942545,0.7572559366754618,0.770987239758227,3032.0
4,0.9014844804318488,0.8812664907651715,0.8912608405603736,758.0
5,0.8216216216216217,0.7255369928400954,0.770595690747782,838.0
6,0.8574989613626921,0.821656050955414,0.8391949583248628,2512.0
7,0.8714307411907655,0.8717617564385018,0.8715962173863507,13163.0
8,0.8867924528301887,0.9241573033707865,0.9050894085281981,712.0
9,0.789712556732224,0.5812917594654788,0.6696600384862091,898.0
10,0.797979797979798,0.8359788359788359,0.8165374677002584,756.0
11,0.8571428571428571,0.5714285714285714,0.6857142857142857,21.0
12,0.7992700729927007,0.721978021978022,0.7586605080831409,910.0
13,0.946969696969697,0.8591065292096219,0.9009009009009009,291.0
14,0.7753201396973225,0.6951983298538622,0.7330764997248211,958.0
15,0.8438818565400844,0.7978723404255319,0.8202323991797676,752.0
16,0.7529411764705882,0.743225806451613,0.7480519480519481,775.0
17,0.7698309492847855,0.6674182638105975,0.714975845410628,887.0
18,0.7380952380952381,0.7635467980295566,0.7506053268765133,812.0
19,0.6991967185096565,0.73499820337765,0.7166506087413507,5566.0
20,0.7387127761767531,0.860178970917226,0.7948320413436692,894.0
21,0.7442815249266862,0.7644578313253012,0.7542347696879643,1660.0
22,0.9521640091116174,0.9156626506024096,0.9335566722501396,913.0
23,0.7194163860830527,0.8604026845637583,0.7836185819070904,745.0
24,0.6795994993742178,0.6502994011976048,0.6646266829865362,835.0
25,0.8571428571428571,0.5,0.631578947368421,12.0
26,0.7410714285714286,0.7809139784946236,0.7604712041884817,744.0
27,0.8312331233123312,0.7523421588594704,0.7898225358135557,2455.0
28,0.8384458077709611,0.8266129032258065,0.8324873096446701,496.0
29,0.9332425068119891,0.9396433470507545,0.9364319890635681,729.0
30,0.8195302843016069,0.8456632653061225,0.832391713747646,784.0
31,0.756811301715439,0.7575757575757576,0.7571933366986371,990.0
32,0.8243243243243243,0.8405511811023622,0.8323586744639376,508.0
33,0.6666666666666666,0.4,0.5,5.0
34,1.0,0.06666666666666667,0.125,15.0
35,0.8354108369371661,0.8226452905811623,0.8289789221254575,3992.0
36,0.8209459459459459,0.8556338028169014,0.8379310344827586,568.0
37,0.827490774907749,0.8139745916515426,0.8206770356816102,1102.0
38,0.8350515463917526,0.7232142857142857,0.7751196172248804,112.0
39,0.7859664607237423,0.7780690257754478,0.7819978046103183,4578.0
40,0.7336814621409922,0.6859235150528885,0.7089991589571069,1229.0
41,0.7487980769230769,0.8273572377158035,0.7861198738170347,753.0
42,0.7906698564593302,0.8920377867746289,0.8383005707038681,741.0
43,0.8607594936708861,0.7327586206896551,0.7916181606519208,464.0
44,0.8697578263437684,0.8890118736164219,0.8792794585987261,9938.0
45,0.8384495317377731,0.8431654676258993,0.8408008869758038,7645.0
46,0.9136123225387399,0.9051296194153337,0.9093511891018241,10878.0
47,0.9002849002849003,0.8876404494382022,0.8939179632248939,712.0
48,0.8526785714285714,0.8642533936651584,0.8584269662921349,884.0
49,0.8026785714285715,0.7810599478714162,0.7917217084984588,1151.0
50,0.7379454926624738,0.822429906542056,0.7779005524861878,856.0
51,0.6870748299319728,0.5555555555555556,0.6143552311435523,909.0
52,0.5411968777103209,0.515702479338843,0.52814219212865,1210.0
53,0.6,0.18556701030927836,0.28346456692913385,97.0
54,0.5724496426250812,0.5520050125313283,0.5620414673046252,1596.0
55,0.619887730553328,0.7347908745247148,0.6724662896911701,1052.0
56,0.6201696512723845,0.5643224699828473,0.590929501571621,1166.0
57,0.0,0.0,0.0,14.0
58,0.756140350877193,0.8462041884816754,0.7986411365040148,1528.0
59,0.8085612366230678,0.9018567639257294,0.8526645768025078,754.0
60,0.7404674046740467,0.87627365356623,0.8026666666666666,687.0
61,0.8043478260869565,0.8519736842105263,0.8274760383386581,304.0
62,0.0,0.0,0.0,8.0
63,0.7995594713656388,0.7209533267130089,0.7582245430809399,1007.0
64,0.7981651376146789,0.8405797101449275,0.8188235294117647,207.0
65,0.8168249660786974,0.7900262467191601,0.8032021347565044,762.0
66,0.839831401475237,0.8672470076169749,0.8533190578158458,919.0
67,0.7214506172839507,0.9211822660098522,0.8091735179575941,1015.0
68,0.8460508701472557,0.8071519795657727,0.8261437908496732,783.0
69,0.8592592592592593,0.9443690637720489,0.8998060762766645,737.0
70,0.8823529411764706,0.6521739130434783,0.75,23.0
72,0.9269662921348315,0.9322033898305084,0.9295774647887324,177.0
74,0.909952606635071,0.9164677804295943,0.9131985731272295,419.0
75,0.8670284938941656,0.8266494178525227,0.8463576158940397,773.0
76,0.8872366790582404,0.9191270860077022,0.9029003783102144,779.0
77,0.9081632653061225,0.7478991596638656,0.8202764976958525,119.0
78,0.9532828282828283,0.9367245657568238,0.9449311639549437,806.0
79,0.902803738317757,0.9378640776699029,0.92,515.0
80,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
81,0.9542356377799416,0.962671905697446,0.9584352078239609,1018.0
83,0.7837837837837838,0.5370370370370371,0.6373626373626373,54.0
84,0.7682926829268293,0.63,0.6923076923076923,100.0
85,0.9784263959390863,0.9974126778783958,0.9878283151825753,773.0
86,0.8175182481751825,0.8484848484848485,0.8327137546468402,132.0
87,0.5625,0.47368421052631576,0.5142857142857142,38.0
88,0.9011764705882352,0.9623115577889447,0.9307411907654921,398.0
89,0.7604790419161677,0.9202898550724637,0.8327868852459016,138.0
90,0.9444444444444444,0.5,0.6538461538461539,34.0
91,0.8719512195121951,0.8265895953757225,0.8486646884272997,173.0
92,0.9310344827586207,1.0,0.9642857142857143,27.0
93,0.0,0.0,0.0,2.0
94,0.9755784061696658,0.9908616187989556,0.9831606217616581,766.0
accuracy,0.8218569836520152,0.8218569836520152,0.8218569836520152,0.8218569836520152
macro avg,0.7880822730314626,0.7526649449043586,0.7607671923976292,113959.0
weighted avg,0.8222666077791965,0.8218569836520152,0.820974529084461,113959.0
