,precision,recall,f1-score,support
1,0.9185082872928176,0.8704188481675392,0.8938172043010753,764.0
2,0.9041095890410958,0.9361702127659575,0.9198606271777003,141.0
3,0.7488119484046164,0.7275725593667546,0.7380394780863165,3032.0
4,0.8547979797979798,0.8931398416886543,0.8735483870967742,758.0
5,0.7793103448275862,0.6742243436754176,0.7229686500319897,838.0
6,0.7825426944971537,0.820859872611465,0.8012434427822033,2512.0
7,0.850682143664732,0.8574033275089266,0.8540295119182747,13163.0
8,0.8761776581426649,0.9143258426966292,0.8948453608247423,712.0
9,0.8155339805825242,0.5612472160356348,0.6649076517150396,898.0
10,0.718562874251497,0.7936507936507936,0.754242614707731,756.0
11,0.8,0.5714285714285714,0.6666666666666666,21.0
12,0.7554786620530565,0.7197802197802198,0.7371975239167136,910.0
13,0.9722222222222222,0.8419243986254296,0.9023941068139963,291.0
14,0.7152173913043478,0.6868475991649269,0.7007454739084132,958.0
15,0.8088829071332436,0.7992021276595744,0.8040133779264214,752.0
16,0.708994708994709,0.6916129032258065,0.7001959503592423,775.0
17,0.7363636363636363,0.6392333709131905,0.684369342184671,887.0
18,0.6670520231213873,0.7105911330049262,0.6881335718545021,812.0
19,0.6578994135418518,0.6651095939633489,0.6614848566068078,5566.0
20,0.7101147028154328,0.761744966442953,0.7350242849433352,894.0
21,0.7173333333333334,0.6481927710843374,0.6810126582278481,1660.0
22,0.9383561643835616,0.9003285870755751,0.9189491335941867,913.0
23,0.7270501835985312,0.7973154362416107,0.7605633802816901,745.0
24,0.6477115117891817,0.5592814371257485,0.6002570694087404,835.0
25,0.8571428571428571,0.5,0.631578947368421,12.0
26,0.7200538358008075,0.7190860215053764,0.7195696032279758,744.0
27,0.8050734312416555,0.7368635437881874,0.7694598043385793,2455.0
28,0.8204081632653061,0.8104838709677419,0.8154158215010142,496.0
29,0.9150066401062417,0.9451303155006858,0.9298245614035088,729.0
30,0.8350253807106599,0.8392857142857143,0.8371501272264631,784.0
31,0.766398158803222,0.6727272727272727,0.7165142549757935,990.0
32,0.8125,0.844488188976378,0.8281853281853282,508.0
33,1.0,0.2,0.3333333333333333,5.0
34,0.0,0.0,0.0,15.0
35,0.7357961187748422,0.7883266533066132,0.7611561252872173,3992.0
36,0.7605633802816901,0.8556338028169014,0.8053024026512013,568.0
37,0.7896825396825397,0.7223230490018149,0.7545023696682465,1102.0
38,0.8837209302325582,0.6785714285714286,0.7676767676767676,112.0
39,0.7493131868131868,0.7149410222804718,0.7317236753856472,4578.0
40,0.6894009216589861,0.6086248982912937,0.6464995678478824,1229.0
41,0.7078384798099763,0.7915006640106241,0.7473354231974921,753.0
42,0.7935323383084577,0.8609986504723347,0.8258899676375404,741.0
