,precision,recall,f1-score,support
1,0.8983516483516484,0.856020942408377,0.8766756032171582,764.0
2,0.8846153846153846,0.9787234042553191,0.9292929292929293,141.0
3,0.7439481759290828,0.7196569920844327,0.7316010058675607,3032.0
4,0.8878504672897196,0.8773087071240105,0.8825481088254811,758.0
5,0.7881705639614855,0.6837708830548926,0.7322683706070288,838.0
6,0.7747979426891991,0.8395700636942676,0.8058846006878104,2512.0
7,0.8557870370370371,0.8425890754387297,0.8491367760211308,13163.0
8,0.8462532299741602,0.9199438202247191,0.8815612382234186,712.0
9,0.843065693430657,0.5144766146993318,0.6390041493775933,898.0
10,0.7115839243498818,0.7962962962962963,0.7515605493133583,756.0
11,0.8333333333333334,0.47619047619047616,0.6060606060606061,21.0
12,0.7202247191011236,0.7043956043956044,0.7122222222222222,910.0
13,0.9604743083003953,0.8350515463917526,0.8933823529411765,291.0
14,0.7259615384615384,0.6304801670146137,0.6748603351955307,958.0
15,0.8286118980169972,0.7779255319148937,0.8024691358024691,752.0
16,0.6881578947368421,0.6748387096774193,0.6814332247557003,775.0
17,0.7417322834645669,0.5310033821871477,0.6189224704336399,887.0
18,0.6515323496027242,0.7068965517241379,0.6780862374483166,812.0
19,0.6332555036691128,0.6821775062881782,0.6568067808337658,5566.0
20,0.7079107505070994,0.7807606263982103,0.7425531914893617,894.0
21,0.6958083832335329,0.7,0.6978978978978979,1660.0
22,0.95096921322691,0.9134720700985761,0.9318435754189944,913.0
23,0.7131578947368421,0.72751677852349,0.720265780730897,745.0
24,0.6455696202531646,0.5497005988023952,0.5937904269081501,835.0
25,0.75,0.25,0.375,12.0
26,0.7055702917771883,0.7150537634408602,0.7102803738317757,744.0
27,0.8274063537221432,0.7107942973523421,0.7646801051709027,2455.0
28,0.8407079646017699,0.7661290322580645,0.8016877637130801,496.0
29,0.9150066401062417,0.9451303155006858,0.9298245614035088,729.0
30,0.803921568627451,0.8367346938775511,0.82,784.0
31,0.7797001153402537,0.6828282828282828,0.7280560043080236,990.0
32,0.8336798336798337,0.7893700787401575,0.8109201213346815,508.0
33,0.5,0.2,0.2857142857142857,5.0
34,0.0,0.0,0.0,15.0
35,0.7651860744297719,0.7983466933867736,0.781414735809734,3992.0
36,0.7687188019966722,0.8133802816901409,0.7904191616766467,568.0
37,0.7962413452027696,0.7304900181488203,0.7619498343587316,1102.0
38,0.8061224489795918,0.7053571428571429,0.7523809523809524,112.0
39,0.7330160103851147,0.7400611620795107,0.7365217391304347,4578.0
40,0.7294776119402985,0.6362896663954435,0.6797044763146458,1229.0
41,0.7246192893401016,0.7583001328021248,0.7410772225827384,753.0
42,0.7779111644657863,0.8744939271255061,0.8233799237611181,741.0
43,0.7755102040816326,0.7370689655172413,0.7558011049723757,464.0
44,0.8449031253042547,0.8732139263433286,0.8588252758671879,9938.0
45,0.8095779631033612,0.8380640941792021,0.8235747798701716,7645.0
46,0.8950958702064897,0.8926273211987498,0.8938598913743901,10878.0
47,0.8681626928471248,0.8693820224719101,0.8687719298245614,712.0
48,0.7761351636747624,0.831447963800905,0.8028399781540142,884.0
49,0.7598533455545371,0.7202432667245873,0.7395182872435325,1151.0
50,0.7372781065088757,0.727803738317757,0.7325102880658436,856.0
51,0.6439169139465876,0.47744774477447743,0.5483259633607075,909.0
52,0.48811410459587956,0.509090909090909,0.49838187702265374,1210.0
53,0.375,0.030927835051546393,0.05714285714285714,97.0
54,0.5393939393939394,0.5576441102756893,0.5483672211953173,1596.0
55,0.5941666666666666,0.6777566539923955,0.633214920071048,1052.0
56,0.5475728155339806,0.483704974271012,0.5136612021857924,1166.0
57,0.0,0.0,0.0,14.0
58,0.7334993773349938,0.7709424083769634,0.751754945756222,1528.0
59,0.7898550724637681,0.8673740053050398,0.8268015170670038,754.0
60,0.6464646464646465,0.8384279475982532,0.7300380228136882,687.0
61,0.7791411042944786,0.8355263157894737,0.8063492063492064,304.0
62,0.0,0.0,0.0,8.0
63,0.7875776397515528,0.6295928500496525,0.6997792494481236,1007.0
64,0.7307692307692307,0.8260869565217391,0.7755102040816326,207.0
65,0.7622461170848268,0.8372703412073491,0.7979987492182614,762.0
66,0.8238453276047261,0.8346028291621328,0.8291891891891892,919.0
67,0.6867924528301886,0.896551724137931,0.7777777777777778,1015.0
68,0.8403247631935047,0.7931034482758621,0.8160315374507228,783.0
69,0.8519900497512438,0.9294436906377205,0.8890330953926022,737.0
70,0.875,0.30434782608695654,0.45161290322580644,23.0
72,0.9204545454545454,0.9152542372881356,0.9178470254957507,177.0
74,0.8985849056603774,0.9093078758949881,0.9039145907473309,419.0
75,0.8366800535475234,0.8085381630012937,0.8223684210526315,773.0
76,0.8860759493670886,0.8985879332477535,0.8922880815806246,779.0
77,0.9411764705882353,0.6722689075630253,0.7843137254901961,119.0
78,0.914179104477612,0.9119106699751861,0.9130434782608695,806.0
79,0.8775894538606404,0.9048543689320389,0.8910133843212237,515.0
80,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
81,0.9472636815920398,0.9351669941060904,0.9411764705882353,1018.0
83,0.8148148148148148,0.4074074074074074,0.5432098765432098,54.0
84,0.7362637362637363,0.67,0.7015706806282722,100.0
85,0.9709962168978562,0.9961190168175937,0.9833971902937421,773.0
86,0.7657657657657657,0.6439393939393939,0.6995884773662552,132.0
87,0.6923076923076923,0.47368421052631576,0.5625,38.0
88,0.8891509433962265,0.9472361809045227,0.9172749391727494,398.0
89,0.6994219653179191,0.8768115942028986,0.7781350482315113,138.0
90,0.6428571428571429,0.2647058823529412,0.375,34.0
91,0.8164556962025317,0.7456647398843931,0.7794561933534743,173.0
92,0.8333333333333334,0.5555555555555556,0.6666666666666666,27.0
93,0.0,0.0,0.0,2.0
