,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,29,0,0,0,0,0,0,0,0,0,9,0,4,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0
1,0,138,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2182,21,68,132,67,2,0,4,0,8,0,0,9,0,8,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,172,0,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,15,11,665,13,0,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,83,22,573,53,3,1,0,3,0,25,0,1,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,20,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,73,0,35,2109,13,15,0,3,0,46,0,0,4,0,12,0,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,71,0,0,0,0,0,6,0,0,22,0,1,0,1,0,6,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,110,7,1,21,11091,4,1,73,0,1,1,1,10,6,6,19,85,0,0,0,0,0,0,0,62,2,16,1,44,0,1,0,2,3,0,0,90,2,3,9,1,533,786,36,0,31,0,2,0,0,0,0,8,11,0,0,2,1,0,0,5,2,5,6,0,0,0,0,0,0,35,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21
7,0,0,1,0,0,10,2,655,0,0,0,0,0,10,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,0,12,462,0,0,0,0,1,0,0,0,2,49,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,119,0,135,7,32,0,13,2,0,1,0,2,0,4,0,21,0,0,1,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,12,0,0,3,46,0,0,602,0,2,1,0,3,1,0,0,43,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,13,2,0,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
